what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060082364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060090102
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1352060090142
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352060091375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352060098250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352060098387
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352060098512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060101143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060101557
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1352060103617
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352060106598
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060107451
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060280280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352060287946
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352060288099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060294716
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060295359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060303396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060304052
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1352060305863
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352060308563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060311016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060400567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060422970
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060423470
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060436825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060437539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352060440442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060441641
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060442719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060451041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060462245
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1352060467152
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.eof",1352060480373
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.eof",1352060480850
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352060481277
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352060481869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060483478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060486445
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352060489108
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060491503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060491992
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1352060493826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060495595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060496915
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352060498376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060502507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060502987
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060510483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060514003
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060522141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060522820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352060530823
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352060530978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060535318
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060536315
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1352060537937
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352060540711
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060551987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060639284
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060658376
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060665773
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060682534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060683001
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352060696945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352060697461
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352060705174
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352060705957
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352060707393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352060708033
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352060708547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060715829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060763062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352060779475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060790328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060790792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060798347
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060801313
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060801738
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060803157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060812005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060812524
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1352060814046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060820428
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060831207
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352060833577
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1352060837242
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060842462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060871338
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060878673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060879195
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1352060880464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060890542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060891701
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060892293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060895088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060896424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060903707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060904767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1352060904800
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060906164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060907319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060953186
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352060953788
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1352060956249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352060958566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352061035673
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352061038135
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352061048672
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352061049169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352061049212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352061049237
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352061049260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352061049293
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352061049333
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352061049360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352061049392
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352061049425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352061049459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352061049613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1352061049981
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352061054650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352061055869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352061065125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352061110712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352061118254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352061139906
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1352061141710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1352061149233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352061150392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352061479740
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1352061517586
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352061519557
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352061519611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352061520134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352061535058
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352061536290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352061943552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352061944653
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352062333833
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352062335107
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352062460034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352062580437
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1352062580480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352062581372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352062582033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352062582719
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352062600961
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352062602367
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352062602463
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1352062602973
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352062603359
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1352062620144
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352062633451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352062635999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352062637068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352062637515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352062637994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352062638482
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352062640057
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352062640512
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352062641025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352062641458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352062641945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352062642436
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352062642903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352062643377
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352062643977
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1352062644516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352062647523
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352062648052
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1352062653134
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352062658437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352062679654
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352062780418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352062782049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352062784571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352062785011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352063004279
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1352063004343
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352063004856
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1352063011647
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1352063011907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352063033591
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352063957495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352063959216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352088693913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352088694739
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352088696151
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1352088696714
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1352088698141
stopped,bundle,org.eclipse.m2e.discovery,1.0.0.20110607-2117,"org.eclipse.m2e.discovery",1352088698165
stopped,bundle,org.eclipse.m2e.refactoring,1.0.0.20110607-2117,"org.eclipse.m2e.refactoring",1352088698201
stopped,bundle,org.eclipse.m2e.editor,1.0.0.20110607-2117,"org.eclipse.m2e.editor",1352088698291
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.0.20110607-2117,"org.eclipse.m2e.editor.xml",1352088698319
stopped,bundle,org.eclipse.m2e.jdt,1.0.0.20110607-2117,"org.eclipse.m2e.jdt",1352088698361
stopped,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1352088698361
stopped,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1352088698361
