what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351817963696
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351817972447
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351817978946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351817997094
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818009318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818012669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818018261
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351818020571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818023354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818024361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818029377
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818036277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818061197
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818061712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818066532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818076662
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1351818083786
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351818083801
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818091031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818092327
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1351818109613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818117422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818118576
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818121990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818141666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818145830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818147791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818149066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818154803
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1351818156322
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1351818157214
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818159720
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818164576
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351818164818
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351818164954
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351818167288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351818169554
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1351818178258
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1351818178560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818181761
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818182280
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351818185160
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351818192909
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351818196878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818199561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818200885
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351818204214
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818217265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818258517
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818276491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818277152
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351818279784
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818284308
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818287059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351818293114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818294115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818312509
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351818313932
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351818329550
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351818330262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818346749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818347220
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818353851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818403012
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1351818404646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818414476
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818419646
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351818419835
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351818419913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351818421702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351818425227
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818429752
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818434513
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351818437447
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1351818439366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818440184
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351818441568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818441642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1351818441651
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351818442200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1351818442993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818452677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818453788
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351818457241
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1351818466199
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1351818468951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351818471876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351818472375
